,No.,Time,Source,Destination,Protocol,Length,Info
10891,10892,137.517796078,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1298291 Win=65535 Len=0
10892,10893,137.518089481,151.101.134.133,10.0.2.8,TCP,1438,"443  >  60052 [PSH, ACK] Seq=1298291 Ack=6464 Win=32312 Len=1384 [TCP segment of a reassembled PDU]"
10893,10894,137.518204048,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1299675 Win=65535 Len=0
10894,10895,137.520306923,151.101.134.133,10.0.2.8,TCP,4434,443  >  60052 [ACK] Seq=1299675 Ack=6464 Win=32312 Len=4380 [TCP segment of a reassembled PDU]
10895,10896,137.520554881,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1304055 Win=65535 Len=0
10896,10897,137.520950142,151.101.134.133,10.0.2.8,TCP,1002,"443  >  60052 [PSH, ACK] Seq=1304055 Ack=6464 Win=32312 Len=948 [TCP segment of a reassembled PDU]"
10897,10898,137.521082399,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1305003 Win=65535 Len=0
10898,10899,137.522829191,151.101.134.133,10.0.2.8,TLSv1.2,4434,Application Data
10899,10900,137.522956634,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1309383 Win=65535 Len=0
10900,10901,137.523285397,151.101.134.133,10.0.2.8,TCP,1002,"443  >  60052 [PSH, ACK] Seq=1309383 Ack=6464 Win=32312 Len=948 [TCP segment of a reassembled PDU]"
10901,10902,137.523373365,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1310331 Win=65535 Len=0
10902,10903,137.527738584,151.101.134.133,10.0.2.8,TCP,5894,443  >  60052 [ACK] Seq=1310331 Ack=6464 Win=32312 Len=5840 [TCP segment of a reassembled PDU]
10903,10904,137.527917172,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1316171 Win=65535 Len=0
10904,10905,137.52823457,151.101.134.133,10.0.2.8,TCP,874,"443  >  60052 [PSH, ACK] Seq=1316171 Ack=6464 Win=32312 Len=820 [TCP segment of a reassembled PDU]"
10905,10906,137.528357363,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1316991 Win=65535 Len=0
10906,10907,137.530970797,151.101.134.133,10.0.2.8,TCP,4434,443  >  60052 [ACK] Seq=1316991 Ack=6464 Win=32312 Len=4380 [TCP segment of a reassembled PDU]
10907,10908,137.531149816,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1321371 Win=65535 Len=0
10908,10909,137.531436669,151.101.134.133,10.0.2.8,TCP,1002,"443  >  60052 [PSH, ACK] Seq=1321371 Ack=6464 Win=32312 Len=948 [TCP segment of a reassembled PDU]"
10909,10910,137.531597704,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1322319 Win=65535 Len=0
10910,10911,137.533223877,151.101.134.133,10.0.2.8,TLSv1.2,4434,Application Data [TCP segment of a reassembled PDU]
10911,10912,137.53343081100002,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1326699 Win=65535 Len=0
10912,10913,137.53377124899998,151.101.134.133,10.0.2.8,TCP,1002,"443  >  60052 [PSH, ACK] Seq=1326699 Ack=6464 Win=32312 Len=948 [TCP segment of a reassembled PDU]"
10913,10914,137.533905671,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1327647 Win=65535 Len=0
10914,10915,137.53579242700002,151.101.134.133,10.0.2.8,TCP,1514,443  >  60052 [ACK] Seq=1327647 Ack=6464 Win=32312 Len=1460 [TCP segment of a reassembled PDU]
10915,10916,137.53857721,151.101.133.209,10.0.2.8,TLSv1.2,1514,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
10916,10917,137.538598269,10.0.2.8,151.101.133.209,TCP,54,56098  >  443 [ACK] Seq=1018 Ack=8355 Win=62780 Len=0
10917,10918,137.538875235,151.101.133.209,10.0.2.8,TLSv1.2,250,Application Data
10918,10919,137.53888084,10.0.2.8,151.101.133.209,TCP,54,56098  >  443 [ACK] Seq=1018 Ack=8551 Win=62780 Len=0
10919,10920,137.539281726,10.0.2.8,151.101.133.209,TLSv1.2,92,Application Data
10920,10921,137.542298756,151.101.133.209,10.0.2.8,TLSv1.2,8814,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
10921,10922,137.542372325,10.0.2.8,151.101.133.209,TCP,54,56098  >  443 [ACK] Seq=1056 Ack=17311 Win=58400 Len=0
10922,10923,137.542605145,151.101.133.209,10.0.2.8,TLSv1.2,252,Application Data
10923,10924,137.542612432,10.0.2.8,151.101.133.209,TCP,54,56098  >  443 [ACK] Seq=1056 Ack=17509 Win=58400 Len=0
10924,10925,137.546374158,151.101.134.133,10.0.2.8,TCP,1514,"443  >  60052 [PSH, ACK] Seq=1329107 Ack=6464 Win=32312 Len=1460 [TCP segment of a reassembled PDU]"
10925,10926,137.546412286,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1330567 Win=65535 Len=0
10926,10927,137.54667199899998,151.101.134.133,10.0.2.8,TCP,1130,"443  >  60052 [PSH, ACK] Seq=1330567 Ack=6464 Win=32312 Len=1076 [TCP segment of a reassembled PDU]"
10927,10928,137.549255441,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1331643 Win=65535 Len=0
10928,10929,137.549719512,151.101.134.133,10.0.2.8,TCP,1386,"443  >  60052 [PSH, ACK] Seq=1331643 Ack=6464 Win=32312 Len=1332 [TCP segment of a reassembled PDU]"
10929,10930,137.549969425,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1332975 Win=65535 Len=0
10930,10931,137.550245266,93.184.220.29,10.0.2.8,OCSP,853,Response
10931,10932,137.550260877,10.0.2.8,93.184.220.29,TCP,54,41994  >  80 [ACK] Seq=5566 Ack=11794 Win=63920 Len=0
10932,10933,137.55517617200002,10.0.2.8,31.13.83.174,TLSv1.3,118,"Change Cipher Spec, Application Data"
10933,10934,137.555662029,10.0.2.8,31.13.83.174,TLSv1.3,224,Application Data
10934,10935,137.555683257,10.0.2.8,31.13.83.174,TLSv1.3,277,Application Data
10935,10936,137.55609591200002,31.13.83.174,10.0.2.8,TCP,60,443  >  56428 [ACK] Seq=3392 Ack=752 Win=32017 Len=0
10936,10937,137.57959177,151.101.134.133,10.0.2.8,TCP,2974,443  >  60052 [ACK] Seq=1332975 Ack=6464 Win=32312 Len=2920 [TCP segment of a reassembled PDU]
10937,10938,137.579755773,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1335895 Win=65535 Len=0
10938,10939,137.58013673899998,151.101.134.133,10.0.2.8,TLSv1.2,232,Application Data
10939,10940,137.580240135,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6464 Ack=1336073 Win=65535 Len=0
10940,10941,137.600523878,172.217.160.195,10.0.2.8,TLSv1.3,405,Application Data
10941,10942,137.600555297,10.0.2.8,172.217.160.195,TCP,54,54236  >  443 [ACK] Seq=1359 Ack=3643 Win=62780 Len=0
10942,10943,137.601558896,172.217.160.195,10.0.2.8,TLSv1.3,124,"Application Data, Application Data"
10943,10944,137.601567482,10.0.2.8,172.217.160.195,TCP,54,54236  >  443 [ACK] Seq=1359 Ack=3713 Win=62780 Len=0
10944,10945,137.602360774,10.0.2.8,172.217.160.195,TLSv1.3,93,Application Data
10945,10946,137.60885339,172.217.160.195,10.0.2.8,TCP,60,443  >  54236 [ACK] Seq=3713 Ack=1398 Win=31371 Len=0
10946,10947,137.608853445,31.13.83.174,10.0.2.8,TCP,60,443  >  56428 [ACK] Seq=3392 Ack=975 Win=31794 Len=0
10947,10948,137.618001884,31.13.83.174,10.0.2.8,TLSv1.3,370,"Application Data, Application Data, Application Data, Application Data"
10948,10949,137.61801621799998,10.0.2.8,31.13.83.174,TCP,54,56428  >  443 [ACK] Seq=975 Ack=3708 Win=62780 Len=0
10949,10950,137.618358108,10.0.2.8,31.13.83.174,TLSv1.3,85,Application Data
10950,10951,137.63545822,172.217.160.195,10.0.2.8,TLSv1.3,634,"Application Data, Application Data"
10951,10952,137.63547265399998,10.0.2.8,172.217.160.195,TCP,54,54242  >  443 [ACK] Seq=769 Ack=3261 Win=62780 Len=0
10952,10953,137.635989219,10.0.2.8,172.217.160.195,TLSv1.3,78,Application Data
10953,10954,137.636013377,10.0.2.8,172.217.160.195,TCP,54,"54242  >  443 [FIN, ACK] Seq=793 Ack=3261 Win=62780 Len=0"
10954,10955,137.63624354200002,172.217.160.195,10.0.2.8,TCP,60,443  >  54242 [ACK] Seq=3261 Ack=794 Win=31975 Len=0
10955,10956,137.636627836,172.217.160.195,10.0.2.8,TLSv1.3,85,Application Data
10956,10957,137.63665612,10.0.2.8,172.217.160.195,TCP,54,54242  >  443 [RST] Seq=794 Win=0 Len=0
10957,10958,137.650988153,172.217.160.195,10.0.2.8,TLSv1.3,665,"Application Data, Application Data, Application Data"
10958,10959,137.651006179,10.0.2.8,172.217.160.195,TCP,54,54240  >  443 [ACK] Seq=769 Ack=3294 Win=62920 Len=0
10959,10960,137.651482299,10.0.2.8,172.217.160.195,TLSv1.3,78,Application Data
10960,10961,137.651530433,10.0.2.8,172.217.160.195,TCP,54,"54240  >  443 [FIN, ACK] Seq=793 Ack=3294 Win=62920 Len=0"
10961,10962,137.651918747,172.217.160.195,10.0.2.8,TCP,60,443  >  54240 [ACK] Seq=3294 Ack=794 Win=31975 Len=0
10962,10963,137.65340061700002,10.0.2.8,151.101.134.133,TLSv1.2,147,Application Data
10963,10964,137.665131437,31.13.83.174,10.0.2.8,TLSv1.3,282,Application Data
10964,10965,137.66515229799998,10.0.2.8,31.13.83.174,TCP,54,56428  >  443 [ACK] Seq=1006 Ack=3936 Win=62780 Len=0
10965,10966,137.686630992,172.217.160.195,10.0.2.8,TLSv1.3,634,"Application Data, Application Data"
10966,10967,137.68664530799998,10.0.2.8,172.217.160.195,TCP,54,54244  >  443 [ACK] Seq=769 Ack=3262 Win=62920 Len=0
10967,10968,137.687175996,10.0.2.8,172.217.160.195,TLSv1.3,78,Application Data
10968,10969,137.68722049299998,10.0.2.8,172.217.160.195,TCP,54,"54244  >  443 [FIN, ACK] Seq=793 Ack=3262 Win=62920 Len=0"
10969,10970,137.68759596799998,172.217.160.195,10.0.2.8,TCP,60,443  >  54244 [ACK] Seq=3262 Ack=794 Win=31975 Len=0
10970,10971,137.69203178799998,151.101.134.133,10.0.2.8,TLSv1.2,233,Application Data
10971,10972,137.692057871,10.0.2.8,151.101.134.133,TCP,54,60070  >  443 [ACK] Seq=1614 Ack=5314 Win=62780 Len=0
10972,10973,137.696255948,172.217.160.195,10.0.2.8,TLSv1.3,85,Application Data
10973,10974,137.69627229399998,10.0.2.8,172.217.160.195,TCP,54,54244  >  443 [RST] Seq=794 Win=0 Len=0
10974,10975,137.72640289,10.0.2.8,216.58.211.35,TCP,54,[TCP Keep-Alive] 37124  >  80 [ACK] Seq=1887 Ack=3508 Win=63882 Len=0
10975,10976,137.72679093600001,216.58.211.35,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  37124 [ACK] Seq=3508 Ack=1888 Win=32390 Len=0
10976,10977,137.75944323,10.0.2.8,151.101.134.133,TLSv1.2,211,Application Data
10977,10978,137.77680698700001,172.217.160.195,10.0.2.8,TLSv1.3,120,Application Data
10978,10979,137.779589563,10.0.2.8,172.64.108.7,TLSv1.3,93,Application Data
10979,10980,137.779709221,10.0.2.8,104.22.27.77,TLSv1.3,93,Application Data
10980,10981,137.78988908899998,151.101.134.133,10.0.2.8,TLSv1.2,732,Application Data
10981,10982,137.79007148600002,10.0.2.8,151.101.134.133,TCP,54,60052  >  443 [ACK] Seq=6621 Ack=1336751 Win=65535 Len=0
10982,10983,137.807424715,104.22.27.77,10.0.2.8,TLSv1.3,93,Application Data
10983,10984,137.80742475,172.64.108.7,10.0.2.8,TLSv1.3,93,Application Data
10984,10985,137.80748528700002,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9847 Ack=1612045 Win=65535 Len=0
10985,10986,137.807516429,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=1569 Ack=9018 Win=62780 Len=0
10986,10987,137.82642178700002,10.0.2.8,172.217.160.195,TCP,54,54236  >  443 [ACK] Seq=1398 Ack=3779 Win=62780 Len=0
10987,10988,137.82684853799998,172.217.160.195,10.0.2.8,TLSv1.3,182,"Application Data, Application Data, Application Data"
10988,10989,137.827540389,10.0.2.8,172.217.160.195,TCP,54,54236  >  443 [ACK] Seq=1398 Ack=3907 Win=62780 Len=0
10989,10990,137.856786688,10.0.2.8,80.58.61.250,DNS,75,Standard query 0xbff7 A www.youtube.com
10990,10991,137.856810427,10.0.2.8,80.58.61.250,DNS,75,Standard query 0x3ff4 AAAA www.youtube.com
10991,10992,137.892159752,10.0.2.8,72.247.17.109,TLSv1.3,802,Application Data
10992,10993,137.892492156,10.0.2.8,31.13.83.4,TLSv1.3,174,Application Data
10993,10994,137.89691360700002,80.58.61.250,10.0.2.8,DNS,237,Standard query response 0xbff7 A www.youtube.com CNAME youtube-ui.l.google.com A 216.58.201.174 A 216.58.201.142 A 172.217.17.14 A 172.217.168.174 A 216.58.211.238 A 216.58.209.78 A 172.217.16.238 A 216.58.211.46
10994,10995,137.897828988,80.58.61.250,10.0.2.8,DNS,165,Standard query response 0x3ff4 AAAA www.youtube.com CNAME youtube-ui.l.google.com AAAA 2a00:1450:4003:809::200e AAAA 2a00:1450:4003:80b::200e
10995,10996,137.900835621,10.0.2.8,216.58.211.238,TLSv1.3,249,Application Data
10996,10997,137.900916618,10.0.2.8,216.58.201.174,TCP,74,41350  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3335601585 TSecr=0 WS=128
10997,10998,137.930643453,72.247.17.109,10.0.2.8,TLSv1.3,324,Application Data
10998,10999,137.930643506,31.13.83.4,10.0.2.8,TLSv1.3,1514,"Application Data, Application Data, Application Data"
10999,11000,137.930668441,10.0.2.8,72.247.17.109,TCP,54,44502  >  443 [ACK] Seq=2425 Ack=4809 Win=62780 Len=0
11000,11001,137.93070402799998,10.0.2.8,31.13.83.4,TCP,54,52534  >  443 [ACK] Seq=1462 Ack=345449 Win=65535 Len=0
11001,11002,137.930980605,31.13.83.4,10.0.2.8,TLSv1.3,859,Application Data
11002,11003,137.930987189,10.0.2.8,31.13.83.4,TCP,54,52534  >  443 [ACK] Seq=1462 Ack=346254 Win=65535 Len=0
11003,11004,137.939984885,216.58.201.174,10.0.2.8,TCP,60,"443  >  41350 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11004,11005,137.940017495,10.0.2.8,216.58.201.174,TCP,54,41350  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11005,11006,137.941263537,10.0.2.8,216.58.201.174,TLSv1.3,571,Client Hello
11006,11007,138.00948426899998,216.58.201.174,10.0.2.8,TLSv1.3,2974,"Server Hello, Change Cipher Spec"
11007,11008,138.009509261,10.0.2.8,216.58.201.174,TCP,54,41350  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0
11008,11009,138.009752438,216.58.201.174,10.0.2.8,TLSv1.3,933,Application Data
11009,11010,138.009758813,10.0.2.8,216.58.201.174,TCP,54,41350  >  443 [ACK] Seq=518 Ack=3800 Win=61901 Len=0
11010,11011,138.013340743,10.0.2.8,216.58.201.174,TLSv1.3,118,"Change Cipher Spec, Application Data"
11011,11012,138.014135243,10.0.2.8,216.58.201.174,TLSv1.3,241,Application Data
11012,11013,138.014572542,216.58.201.174,10.0.2.8,TCP,60,443  >  41350 [ACK] Seq=3800 Ack=769 Win=32000 Len=0
11013,11014,138.075563235,216.58.201.174,10.0.2.8,TLSv1.3,665,"Application Data, Application Data, Application Data"
11014,11015,138.075577955,10.0.2.8,216.58.201.174,TCP,54,41350  >  443 [ACK] Seq=769 Ack=4411 Win=62780 Len=0
11015,11016,138.075987867,10.0.2.8,216.58.201.174,TLSv1.3,78,Application Data
11016,11017,138.07603039,10.0.2.8,216.58.201.174,TCP,54,"41350  >  443 [FIN, ACK] Seq=793 Ack=4411 Win=62780 Len=0"
11017,11018,138.076265361,216.58.201.174,10.0.2.8,TCP,60,443  >  41350 [ACK] Seq=4411 Ack=794 Win=31975 Len=0
11018,11019,138.092316144,172.217.160.195,10.0.2.8,TCP,60,"443  >  54240 [FIN, ACK] Seq=3294 Ack=794 Win=31975 Len=0"
11019,11020,138.09233391799998,10.0.2.8,172.217.160.195,TCP,54,54240  >  443 [ACK] Seq=794 Ack=3295 Win=62920 Len=0
11020,11021,138.118294676,216.58.211.238,10.0.2.8,TCP,60,443  >  49756 [ACK] Seq=187041 Ack=6585 Win=32534 Len=0
11021,11022,138.13637345200002,216.58.201.174,10.0.2.8,TCP,60,"443  >  41350 [FIN, ACK] Seq=4411 Ack=794 Win=31975 Len=0"
11022,11023,138.136406751,10.0.2.8,216.58.201.174,TCP,54,41350  >  443 [ACK] Seq=794 Ack=4412 Win=62780 Len=0
11023,11024,138.141714264,10.0.2.8,185.86.138.79,TCP,74,42300  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3551763914 TSecr=0 WS=128
11024,11025,138.146335865,10.0.2.8,185.86.138.79,TCP,74,42302  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3551763919 TSecr=0 WS=128
11025,11026,138.157330229,10.0.2.8,178.250.2.131,TCP,74,59742  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3055946447 TSecr=0 WS=128
11026,11027,138.161677509,10.0.2.8,92.122.45.239,TLSv1.2,1841,Application Data
11027,11028,138.16349788,10.0.2.8,94.130.242.223,TCP,74,54604  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=479577496 TSecr=0 WS=128
11028,11029,138.167601087,10.0.2.8,94.130.242.223,TCP,74,54606  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=479577500 TSecr=0 WS=128
11029,11030,138.170923506,92.122.45.239,10.0.2.8,TCP,60,443  >  42038 [ACK] Seq=6557 Ack=7914 Win=32768 Len=0
11030,11031,138.197271561,10.0.2.8,213.19.162.21,TCP,74,54080  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1896181474 TSecr=0 WS=128
11031,11032,138.205504715,10.0.2.8,80.58.61.250,DNS,72,Standard query 0x283f A ib.adnxs.com
11032,11033,138.206302849,216.58.211.238,10.0.2.8,TLSv1.3,13194,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
11033,11034,138.206331107,10.0.2.8,216.58.211.238,TCP,54,49756  >  443 [ACK] Seq=6585 Ack=200181 Win=65535 Len=0
11034,11035,138.206522309,216.58.211.238,10.0.2.8,TLSv1.3,326,"Application Data, Application Data, Application Data"
11035,11036,138.207726339,10.0.2.8,216.58.211.238,TLSv1.3,93,Application Data
11036,11037,138.213622111,10.0.2.8,31.13.83.174,TLSv1.3,153,Application Data
11037,11038,138.242696357,10.0.2.8,13.224.113.129,TCP,54,[TCP Keep-Alive] 52686  >  443 [ACK] Seq=970 Ack=20349 Win=62780 Len=0
11038,11039,138.243034003,13.224.113.129,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  52686 [ACK] Seq=20349 Ack=971 Win=31798 Len=0
11039,11040,138.248487191,185.86.138.79,10.0.2.8,TCP,60,"443  >  42300 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11040,11041,138.24852300700002,10.0.2.8,185.86.138.79,TCP,54,42300  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11041,11042,138.25123863299999,10.0.2.8,185.86.138.79,TLSv1.3,713,Client Hello
11042,11043,138.253094416,185.86.138.79,10.0.2.8,TCP,60,"443  >  42302 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11043,11044,138.253124514,10.0.2.8,185.86.138.79,TCP,54,42302  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11044,11045,138.256036397,10.0.2.8,185.86.138.79,TLSv1.3,713,Client Hello
11045,11046,138.26278453700002,178.250.2.131,10.0.2.8,TCP,60,"443  >  59742 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11046,11047,138.262819497,10.0.2.8,178.250.2.131,TCP,54,59742  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11047,11048,138.26482201,10.0.2.8,178.250.2.131,TLSv1.3,571,Client Hello
11048,11049,138.271438614,94.130.242.223,10.0.2.8,TCP,60,"443  >  54604 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11049,11050,138.27147260799998,10.0.2.8,94.130.242.223,TCP,54,54604  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11050,11051,138.273728446,10.0.2.8,94.130.242.223,TLSv1.3,571,Client Hello
11051,11052,138.278904582,94.130.242.223,10.0.2.8,TCP,60,"443  >  54606 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11052,11053,138.27894,10.0.2.8,94.130.242.223,TCP,54,54606  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11053,11054,138.282625905,80.58.61.250,10.0.2.8,DNS,249,Standard query response 0x283f A ib.adnxs.com CNAME g.geogslb.com CNAME ib.anycast.adnxs.com A 185.33.220.145 A 185.33.220.240 A 185.33.220.243 A 185.33.221.50 A 185.33.221.11 A 185.33.221.88 A 185.33.220.242 A 185.33.220.244
11054,11055,138.283045146,10.0.2.8,94.130.242.223,TLSv1.3,571,Client Hello
11055,11056,138.28342787399998,10.0.2.8,185.33.220.145,TCP,74,46236  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1272638128 TSecr=0 WS=128
11056,11057,138.284198058,31.13.83.174,10.0.2.8,TLSv1.3,4434,"Application Data, Application Data, Application Data, Application Data"
11057,11058,138.284255452,10.0.2.8,31.13.83.174,TCP,54,56428  >  443 [ACK] Seq=1105 Ack=8316 Win=61320 Len=0
11058,11059,138.284618385,31.13.83.174,10.0.2.8,TLSv1.3,945,Application Data
11059,11060,138.284624655,10.0.2.8,31.13.83.174,TCP,54,56428  >  443 [ACK] Seq=1105 Ack=9207 Win=61320 Len=0
11060,11061,138.28913042,213.19.162.21,10.0.2.8,TCP,60,"443  >  54080 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
11061,11062,138.289158326,10.0.2.8,213.19.162.21,TCP,54,54080  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
11062,11063,138.29403623,10.0.2.8,213.19.162.21,TLSv1.2,571,Client Hello
11063,11064,138.304916234,10.0.2.8,13.224.113.92,TLSv1.2,85,Encrypted Alert
11064,11065,138.304948886,10.0.2.8,13.224.113.92,TCP,54,"44582  >  443 [FIN, ACK] Seq=1243 Ack=7639 Win=62780 Len=0"
11065,11066,138.305112221,10.0.2.8,13.224.107.39,TLSv1.2,85,Encrypted Alert
11066,11067,138.305163368,10.0.2.8,13.224.107.39,TCP,54,"51484  >  443 [FIN, ACK] Seq=1375 Ack=5964 Win=62780 Len=0"
11067,11068,138.305290309,10.0.2.8,151.101.132.133,TLSv1.2,85,Encrypted Alert
11068,11069,138.305407619,13.224.113.92,10.0.2.8,TCP,60,443  >  44582 [ACK] Seq=7639 Ack=1244 Win=31525 Len=0
11069,11070,138.305449964,10.0.2.8,151.101.132.133,TCP,54,"36256  >  443 [FIN, ACK] Seq=1448 Ack=50079 Win=62780 Len=0"
11070,11071,138.30563284299998,10.0.2.8,151.101.132.133,TLSv1.2,85,Encrypted Alert
11071,11072,138.305641305,13.224.107.39,10.0.2.8,TCP,60,443  >  51484 [ACK] Seq=5964 Ack=1376 Win=31393 Len=0
11072,11073,138.30565116100001,10.0.2.8,151.101.132.133,TCP,54,"36252  >  443 [FIN, ACK] Seq=1831 Ack=106463 Win=65535 Len=0"
11073,11074,138.305748832,151.101.132.133,10.0.2.8,TCP,60,443  >  36256 [ACK] Seq=50079 Ack=1449 Win=31320 Len=0
11074,11075,138.30597968799998,151.101.132.133,10.0.2.8,TCP,60,443  >  36252 [ACK] Seq=106463 Ack=1832 Win=32736 Len=0
11075,11076,138.346096897,185.86.138.79,10.0.2.8,TLSv1.3,295,"Server Hello, Change Cipher Spec, Application Data, Application Data"
11076,11077,138.34612152,10.0.2.8,185.86.138.79,TCP,54,42300  >  443 [ACK] Seq=660 Ack=242 Win=63999 Len=0
11077,11078,138.346916794,10.0.2.8,185.86.138.79,TLSv1.3,134,"Change Cipher Spec, Application Data"
11078,11079,138.349913049,10.0.2.8,185.86.138.79,TLSv1.3,1033,Application Data
11079,11080,138.350319281,185.86.138.79,10.0.2.8,TCP,60,443  >  42300 [ACK] Seq=242 Ack=1719 Win=32768 Len=0
11080,11081,138.354210457,185.86.138.79,10.0.2.8,TLSv1.3,295,"Server Hello, Change Cipher Spec, Application Data, Application Data"
11081,11082,138.35423854,10.0.2.8,185.86.138.79,TCP,54,42302  >  443 [ACK] Seq=660 Ack=242 Win=63999 Len=0
