;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1959;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
1960;;;;;;;;;;;;;;;;;;;;;;;;;;
1961;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
1962;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
1963;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
1964;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
1965;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
1966;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
1967;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
1968;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
1969;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
1970;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
1971;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
1972;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
1973;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
1974;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
1975;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
1976;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
1977;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
1978;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
1979;97833;CVE-2017-0144;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
1980;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
1982;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
1983;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
1984;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
1985;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
1986;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
1987;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
1988;;;;;;;;;;;;;;;;;;;;;;;;;;
1989;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
1990;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
1991;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
1992;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
1993;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
1994;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
1995;;;;;;;;;;;;;;;;;;;;;;;;;;
1996;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
1997;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
1998;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
2000;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
2001;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
2002;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
2003;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
2004;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
2005;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
2006;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
2007;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
2009;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
2010;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
2011;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
2012;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
2013;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
2014;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
2015;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
2016;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
2017;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
2018;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
2019;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
2020;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
2021;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
2022;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
2023;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
2024;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
2025;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
2026;97833;CVE-2017-0145;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
2027;;;;;;;;;;;;;;;;;;;;;;;;;;
2028;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
2029;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2030;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2031;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
2032;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
2033;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
2034;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
2035;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
2037;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2038;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2039;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
2040;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
2041;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
2042;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
2044;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
2045;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
2046;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
2047;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
2048;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
2049;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
2050;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
2051;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
2052;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
2053;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
2054;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
2056;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
2057;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
2058;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
2059;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
2060;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
2061;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
2062;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
2063;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
2064;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
2065;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
2066;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
2067;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
2068;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
2069;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
2070;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
2071;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
2072;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
2073;97833;CVE-2017-0146;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
2074;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
2076;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2077;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2078;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
2079;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
2080;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
2081;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
2082;;;;;;;;;;;;;;;;;;;;;;;;;;
2083;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
2084;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2085;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2086;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
2087;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
2088;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
2089;;;;;;;;;;;;;;;;;;;;;;;;;;
2090;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
2091;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
2092;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
2093;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
2094;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
2095;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
2096;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
2097;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
2098;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
2099;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
2100;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
2101;;;;;;;;;;;;;;;;;;;;;;;;;;
2102;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
2103;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
2104;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
2105;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
2106;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
2107;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
2108;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
2109;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
2110;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
2111;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
2112;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
2113;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
2114;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
2115;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
2116;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
2117;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
2118;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
2119;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
2120;97833;CVE-2017-0147;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
2121;;;;;;;;;;;;;;;;;;;;;;;;;;
2122;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
2123;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2124;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2125;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
2126;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
2127;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
2128;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
2129;;;;;;;;;;;;;;;;;;;;;;;;;;
2130;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
2131;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2132;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2133;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
2134;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
2135;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
2136;;;;;;;;;;;;;;;;;;;;;;;;;;
2137;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
2138;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
2139;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
2140;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
2141;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
2142;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
2143;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
2144;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
2145;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
2146;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
2147;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
2148;;;;;;;;;;;;;;;;;;;;;;;;;;
2149;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
2150;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
2151;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
2152;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
2153;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
2154;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
2155;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
2156;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
2157;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
2158;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
2159;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
2160;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
2161;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
2162;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
2163;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
2164;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
2165;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
2166;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
2167;97833;CVE-2017-0148;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
2168;;;;;;;;;;;;;;;;;;;;;;;;;;
2169;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
2170;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2171;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2172;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
2173;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
2174;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
2175;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
2176;;;;;;;;;;;;;;;;;;;;;;;;;;
2177;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
2178;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
2179;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
2180;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
2181;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
2182;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
2183;;;;;;;;;;;;;;;;;;;;;;;;;;
2184;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
2185;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
2186;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
2187;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
2188;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
2189;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
2190;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
2191;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
2192;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
2193;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
2194;longer supported; including Windows XP;2003; and 8.;;;;;;;;;;;;;;;;;;;;;;
2195;;;;;;;;;;;;;;;;;;;;;;;;;;
2196;For unsupported Windows operating systems; e.g. Windows XP; Microsoft;;;;;;;;;;;;;;;;;;;;;;;
2197;recommends that users discontinue the use of SMBv1. SMBv1 lacks;;;;;;;;;;;;;;;;;;;;;;;;;
2198;security features that were included in later SMB versions. SMBv1 can;;;;;;;;;;;;;;;;;;;;;;;;;
2199;be disabled by following the vendor instructions provided in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;
2200;KB2696547. Additionally; US-CERT recommends that users block SMB;;;;;;;;;;;;;;;;;;;;;;;;
2201;directly by blocking TCP port 445 on all network boundary devices. For;;;;;;;;;;;;;;;;;;;;;;;;;
2202;SMB over the NetBIOS API; block TCP ports 137 / 139 and UDP ports 137;;;;;;;;;;;;;;;;;;;;;;;;
2203;"/ 138 on all network boundary devices.""";http://www.nessus.org/u?68fc8eff;;;;;;;;;;;;;;;;;;;;;;;;
2204;http://www.nessus.org/u?321523eb;;;;;;;;;;;;;;;;;;;;;;;;;
2205;http://www.nessus.org/u?065561d0;;;;;;;;;;;;;;;;;;;;;;;;;
2206;http://www.nessus.org/u?d9f569cf;;;;;;;;;;;;;;;;;;;;;;;;;
2207;https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;;
2208;http://www.nessus.org/u?b9d9ebf9;;;;;;;;;;;;;;;;;;;;;;;;;
2209;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
2210;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
2211;http://www.nessus.org/u?4c7e0cf3;;;;;;;;;;;;;;;;;;;;;;;;;
2212;https://github.com/stamparm/EternalRocks/;;;;;;;;;;;;;;;;;;;;;;;;;
2213;"http://www.nessus.org/u?59db5b5b""";;I;8.1;8.1;7.7;High;96703;;;;;;;;;;;;;;;;;;
2214;100871;;;None;10.0.2.5;tcp;445;Microsoft Windows SMB Versions Supported (remote check);It was possible to obtain information about the version of SMB running;;;;;;;;;;;;;;;;;
2215;"on the remote host.""";Nessus was able to obtain the version of SMB running on the remote;;;;;;;;;;;;;;;;;;;;;;;;
2216;host by sending an authentication request to port 139 or 445.;;;;;;;;;;;;;;;;;;;;;;;;;
